corpus,speaker,content,duration,n_vowels
Dvina,BLE1925,"В эти, вы= приедут да вы= переберут все, да толкли, такие вот, в лагуны= в квашоночке, к зиме-то. Толкём только.",11.300999999999476,34
Dvina,BLE1925,Да нет он не шибко большой-то а.,2.355000000000018,10
Dvina,BLE1925,"В лесу, все зимы в лесу, и летом когды, или какая-то еще летняя рубка была да, всё.",6.237999999999829,29
Dvina,BLE1925,"А колоды наделают такие вот, как вот эта дорожка, колоды вытешут, всё, повытесыват и, вот и наносят, но, ушатом воды на руке, так и и кормили, это еще до= вот мама-то моя жила дак, единолично оне жили.",16.38000000000011,75
Dvina,BLE1925,"А сейчас опять всё колх= все колхозы развалились, дак теперь так живут.",4.670000000000016,21
Dvina,BLE1925,"А изо всяких, вот из во де кустах, дак и что, из всяких варили, варенье-то - из клюквы, когды из чего найдёшь, со всяких. Из черницы, изо всего варили. Вари варенье, дак что.",13.597999999999956,55
Dvina,BLE1925,"Не помню я, дак что-то пошёпчут чего-то да. И вот здесь кто чего. Были. Три старушки.",10.144000000000004,26
Dvina,BLE1925,"А в молоко, в ставок, в кринку.",2.713999999999998,8
Dvina,BLE1925,"Да, наверху там вот.",2.1929999999999836,6
Dvina,BLE1925,"А это на горке-то, вот тем. Вы были, наверное, там уж? Не были еще?",5.804000000000087,23
Dvina,BLE1925,"За= Которые заревут ребята, придешь, прибежишь скорей да корову подоишь,",4.814999999999998,25
Dvina,BMS1910,"Да= дак ведь раньше и мололи-то на мельницах, да раньше ведь мука-то в продаже не была, хлеб в продаже у нас не был.",5.625999999999976,35
Dvina,BMS1910,"Дак не хотят работать-то ныне молодые-то, не хотят. Вот экие дубины ходят, не работают. Что ли ним не дают работы ли, что ли такое ли. Не знаю. Не работают.",11.029999999999973,56
Dvina,BMS1910,"Тольки тычут руками, ныне всё, этого как то вечера эти были. Что смотришь, девушка?",5.029999999999973,28
Dvina,BMS1910,"У нас этот месяц два дали, тоже.",3.3019999999999072,11
Dvina,BMS1910,Да.,0.8350000000000364,1
Dvina,BMS1910,"Это до в= до войны-то вот, у нас ныне скоро в Заостровье праздник будет двадцать шестого, у нас второго августа был праздник...",6.5190000000000055,38
Dvina,BMS1910,"Да ведь в городе тоже, бывает, можно бы работа найти-то такая какая-нибудь, либо кто= кто ней знает.",5.16599999999994,34
Dvina,BMS1910,"Сами, сами, ведь и отеребим и всё и, опрядём и, и наткём и.",5.187999999999988,21
Dvina,BMS1910,"она ус= не успеет зайти-то в воду-то, тольки рубашонку расстегнёт, нагая домой, а когды кто принесёт рубашонку.",8.187999999999988,38
Dvina,BMS1910,Ну вот а.,1.0529999999999973,3
Dvina,BMS1910,"Делать-то? Но, надо сена привезти, да надо напоить, накормить, всё, вот стрикчи, сена дадим, и пасти,",7.373000000000019,31
Dvina,BMS1910,"Не умею, нисколько не умею.",1.6159999999999854,11
Dvina,BMS1910,Ныне всё эти веранды-то дак. Веранды.,4.057000000000016,13
Dvina,BMS1910,Ныне красиво.,0.9619999999999892,5
Dvina,BMS1910,"Раньше корова была триста рублей, а нынече - тысяча, больше.",4.617000000000019,20
Dvina,BMS1910,"Дак и всё= всё жили, и никто не умер с голоду, ни один человек у нас не умер с голоду. Мы все как-то тянулись, и траву ели, и мох ели.",10.384999999999993,45
Dvina,BMS1910,Оне ничего. Он= Оне да пусть выходные-то у нас не были.,4.102999999999952,20
Dvina,BMS1910,"В войну, после войны никакие праздники не были, ничего, тут никакие выходные не были, ничего не было.",5.576000000000022,37
Dvina,BMS1910,"Ведь везде ныне церкви есть, и у вас там есть и вот в Ленинграде, я бывала в Ленинграде-то, у меня там дочи дак, и в Архангельском бывала в церкви, и в Ленинграде в церкви бывала,",9.006999999999834,55
Dvina,BMS1910,"А такие были хозяева-то, давай, мене на ребёнков-то на батька-то давали паёк, муки восемнадцать килограмм в месяц.",7.150999999999954,40
Dvina,BMS1910,"Сестра-то померли обои - зять и, сестра первая померла, потом зять помер, ну а эта, племянница-то стала продавать, вот я и купила и.",9.444999999999991,45
Dvina,BMS1910,"Сено убираем, поедем в семь часов, приедем уж когды - в девятом, в десятом.",5.5909999999998945,24
Dvina,BMS1910,Надо их ведь и прокормить да надо и одеть. Как-то да и в школу проводить в чём-то.,4.432000000000016,25
Dvina,BMS1910,"дак вот эта была годов, бывае, шести, да посажу неё ли то к овцам-то, а у меня еще корова была, надо ещё тр= травы на корову,",10.955999999999989,45
Dvina,BMS1910,Молотило.,1.0970000000002074,4
Dvina,BMS1910,"Ну и сор-то чтобы высеять, решетом наподсеваешь, всё чтобы чистое было.",6.703999999999951,25
Dvina,BMS1910,"Но. Первый год с коровыма обряжалась, потом с оцами, обряжалась...",4.002999999999986,21
Dvina,BMS1910,"А ныне ведь ничего. А... А в войну-то жили - надо четыреста килограмм молока снести, со= сорок килограмм мяса, шерсти, яйца,",12.190000000000056,40
Dvina,BMS1910,"И и всё убирали и всё было, ныне все в Огафье не косят, дороги все проезжены этима тракторами... Ну - нету сена. Мало. Так мало людей-то.",14.470000000000027,48
Dvina,BMS1910,"Дак вот с нима провожу эту, и вот так и выкормили. И не= не акой садик не был, и не акое ничего не было.",7.287000000000035,37
Dvina,BMS1910,А жёнки-то ведь все скольки зим жили. Да всё пилой ручной-то пилили. Да. А я не= нет.,8.24199999999999,26
Dvina,BMS1910,"Правда, раньше у нас это белой муки вот да к страде возьмут, пудовички такие мешочки были, возьмут,",6.969000000000051,32
